Transaction_ID,Date,Time,Store_Name,Store_ID,Region,Category,Product_Name,Brand,SKU,Quantity,Unit_Price,Subtotal,Discount_Percent,Discount_Amount,Tax_Rate,Tax_Amount,Total_Amount,Cost_Per_Unit,Total_Cost,Profit,Profit_Margin,Payment_Method,Customer_Type,Customer_ID,Sales_Channel,Sales_Rep_ID,Promotion_Code,Shipping_Cost,Return_Status,Customer_Rating,Inventory_Status
TXN002612,2022-08-05,17:57:08,Orlando Mall,ST019,Southwest,Beauty & Personal Care,Perfume,Classic Brand D,BEA5120,4,105.56,422.24,10,42.22,0.08,30.4,410.42,66.58,266.32,144.1,35.11,Debit Card,Member,CUST6787,Phone Order,REP852,WINTER25,20.85,No,3,In Stock
TXN002613,2023-10-22,20:36:03,Los Angeles Downtown,ST002,Southeast,Clothing,Pants,Elite Brand F,CLO4502,3,177.24,531.72,0,0.0,0.08,42.54,574.26,132.2,396.6,177.66,30.94,Buy Now Pay Later,Returning,CUST9763,Online,REP101,NONE,14.84,No,1,Out of Stock
TXN002614,2023-01-31,21:39:26,Orlando Mall,ST019,Southwest,Footwear,Sneakers,Heritage Brand H,FOO5632,2,176.73,353.46,0,0.0,0.08,28.28,381.74,125.5,251.0,130.74,34.25,Digital Wallet,Returning,CUST7853,Online,REP578,NEWCUST10,15.38,No,5,In Stock
TXN002615,2022-07-10,14:55:47,Denver Cherry Creek,ST014,Midwest,Beauty & Personal Care,Body Lotion,Heritage Brand H,BEA8349,4,95.54,382.16,0,0.0,0.08,30.57,412.73,65.28,261.12,151.61,36.73,Debit Card,Regular,CUST7516,In-Store,REP613,NONE,16.61,No,5,In Stock
TXN002616,2022-07-27,11:24:13,Denver Cherry Creek,ST014,Southeast,Toys & Games,Puzzle,Designer Brand C,TOY9253,5,59.85,299.25,30,89.78,0.08,16.76,226.23,47.36,236.8,-10.57,-4.67,Gift Card,Regular,CUST4132,Mobile App,REP287,VIP30,0,No,5,In Stock
TXN002617,2022-09-14,20:37:54,New York Flagship,ST001,Midwest,Accessories,Handbag,Contemporary Brand I,ACC5015,2,190.12,380.24,25,95.06,0.08,22.81,307.99,132.03,264.06,43.93,14.26,Buy Now Pay Later,Regular,CUST5355,Phone Order,REP592,VIP30,13.41,No,5,Low Stock
TXN002618,2023-09-13,19:57:31,Chicago Magnificent Mile,ST003,Southeast,Books & Media,Cookbook,Contemporary Brand I,BOO4096,3,42.16,126.48,5,6.32,0.08,9.61,129.77,25.65,76.95,52.82,40.7,Gift Card,New,CUST9276,Phone Order,REP632,NONE,0,No,1,In Stock
TXN002619,2022-12-26,19:58:03,Boston Newbury Street,ST015,West,Toys & Games,Doll,Heritage Brand H,TOY3615,4,16.66,66.64,20,13.33,0.08,4.26,57.57,10.74,42.96,14.61,25.38,Buy Now Pay Later,Returning,CUST4948,Online,REP276,FLASH15,6.06,No,3,Out of Stock
TXN002620,2022-02-07,12:51:57,San Jose Valley Fair,ST011,West,Sports & Outdoors,Yoga Mat,Classic Brand D,SPO6263,4,137.23,548.92,5,27.45,0.08,41.72,563.19,103.25,413.0,150.19,26.67,Buy Now Pay Later,Returning,CUST6086,In-Store,REP961,NEWCUST10,13.8,No,3,In Stock
TXN002621,2022-09-28,12:09:54,Boston Newbury Street,ST015,Midwest,Home & Living,Mirror,Luxury Brand B,HOM2693,2,239.54,479.08,0,0.0,0.08,38.33,517.41,167.71,335.42,181.99,35.17,Debit Card,Regular,CUST2345,Mobile App,REP457,NONE,22.54,No,5,In Stock
TXN002622,2022-01-20,16:37:00,Philadelphia Center City,ST007,Southeast,Books & Media,Novel,Classic Brand D,BOO4874,5,12.35,61.75,30,18.52,0.08,3.46,46.69,8.89,44.45,2.24,4.8,Digital Wallet,VIP,CUST3627,Mobile App,REP417,WINTER25,18.63,No,3,Out of Stock
TXN002623,2023-05-04,14:15:46,Boston Newbury Street,ST015,West,Toys & Games,Doll,Contemporary Brand I,TOY8817,5,66.02,330.1,0,0.0,0.08,26.41,356.51,46.55,232.75,123.76,34.71,Credit Card,VIP,CUST9492,Online,REP988,NONE,0,No,2,In Stock
TXN002624,2023-07-20,14:56:11,Orlando Mall,ST019,Northeast,Sports & Outdoors,Dumbbell Set,Classic Brand D,SPO9540,4,622.69,2490.76,5,124.54,0.08,189.3,2555.52,408.61,1634.44,921.08,36.04,Debit Card,Returning,CUST1949,Phone Order,REP663,NONE,0,No,1,In Stock
TXN002625,2022-07-08,18:51:03,Atlanta Buckhead,ST018,Midwest,Jewelry,Bracelet,Contemporary Brand I,JEW6065,4,999.81,3999.24,20,799.85,0.08,255.95,3455.34,707.83,2831.32,624.02,18.06,Digital Wallet,Returning,CUST2855,In-Store,REP930,NONE,5.79,No,3,Out of Stock
TXN002626,2022-12-21,20:35:29,Los Angeles Downtown,ST002,Northeast,Clothing,Jacket,Luxury Brand B,CLO5380,4,70.4,281.6,5,14.08,0.08,21.4,288.92,45.22,180.88,108.04,37.39,Debit Card,VIP,CUST9908,Mobile App,REP121,FLASH15,0,No,3,Low Stock
TXN002627,2022-11-23,09:00:13,Austin Domain,ST012,Southeast,Beauty & Personal Care,Skincare Set,Classic Brand D,BEA7827,4,117.5,470.0,30,141.0,0.08,26.32,355.32,91.09,364.36,-9.04,-2.54,Credit Card,Returning,CUST1759,In-Store,REP336,NONE,11.91,No,4,In Stock
TXN002628,2023-09-29,20:33:54,Los Angeles Downtown,ST002,Southeast,Clothing,T-Shirt,Exclusive Brand J,CLO2064,3,96.38,289.14,30,86.74,0.08,16.19,218.59,72.73,218.19,0.4,0.18,Credit Card,Returning,CUST5876,In-Store,REP677,VIP30,7.19,No,2,In Stock
TXN002629,2023-07-20,09:55:44,San Jose Valley Fair,ST011,Midwest,Sports & Outdoors,Camping Tent,Modern Brand E,SPO7996,5,712.4,3562.0,15,534.3,0.08,242.22,3269.92,527.14,2635.7,634.22,19.4,Cash,VIP,CUST5811,In-Store,REP528,NONE,12.82,No,3,Low Stock
TXN002630,2023-08-04,12:01:20,Miami Beach,ST004,Midwest,Sports & Outdoors,Hiking Boots,Exclusive Brand J,SPO3637,1,349.67,349.67,5,17.48,0.08,26.58,358.77,221.93,221.93,136.84,38.14,Gift Card,Returning,CUST7220,In-Store,REP722,FLASH15,0,No,4,In Stock
TXN002631,2023-02-03,13:05:59,Seattle Pike Place,ST013,Southeast,Clothing,T-Shirt,Exclusive Brand J,CLO9008,5,47.5,237.5,20,47.5,0.08,15.2,205.2,35.4,177.0,28.2,13.74,Digital Wallet,Member,CUST5534,Phone Order,REP223,NONE,8.71,No,4,Low Stock
TXN002632,2022-11-26,19:48:01,Dallas NorthPark,ST010,Southeast,Beauty & Personal Care,Body Lotion,Modern Brand E,BEA5483,3,132.6,397.8,0,0.0,0.08,31.82,429.62,95.83,287.49,142.13,33.08,Debit Card,Returning,CUST7820,Mobile App,REP958,NONE,5.49,No,5,In Stock
TXN002633,2022-05-08,12:44:08,Chicago Magnificent Mile,ST003,Northeast,Jewelry,Earrings,Luxury Brand B,JEW7344,1,814.83,814.83,0,0.0,0.08,65.19,880.02,495.03,495.03,384.99,43.75,Cash,Regular,CUST7579,In-Store,REP287,WINTER25,8.67,No,3,In Stock
TXN002634,2022-06-12,16:01:15,New York Flagship,ST001,Midwest,Clothing,Jacket,Elite Brand F,CLO1079,2,93.12,186.24,0,0.0,0.08,14.9,201.14,63.46,126.92,74.22,36.9,Gift Card,VIP,CUST1471,In-Store,REP742,WINTER25,11.26,No,3,In Stock
TXN002635,2023-04-11,18:06:40,Boston Newbury Street,ST015,Midwest,Beauty & Personal Care,Shampoo,Elite Brand F,BEA6499,2,80.8,161.6,0,0.0,0.08,12.93,174.53,49.93,99.86,74.67,42.78,Digital Wallet,Regular,CUST1675,Mobile App,REP550,SUMMER20,3.65,No,4,In Stock
TXN002636,2023-07-24,13:08:58,Chicago Magnificent Mile,ST003,West,Footwear,Dress Shoes,Heritage Brand H,FOO1655,5,156.42,782.1,30,234.63,0.08,43.8,591.27,111.11,555.55,35.72,6.04,Buy Now Pay Later,New,CUST4586,Online,REP476,VIP30,1.71,Yes,3,In Stock
TXN002637,2022-09-15,09:58:39,Las Vegas Strip,ST017,Southwest,Accessories,Wallet,Classic Brand D,ACC1101,2,404.94,809.88,0,0.0,0.08,64.79,874.67,323.44,646.88,227.79,26.04,Gift Card,Returning,CUST7934,Mobile App,REP639,WINTER25,13.87,No,5,Out of Stock
TXN002638,2022-01-21,18:51:56,Miami Beach,ST004,Midwest,Electronics,Tablet,Signature Brand G,ELE6985,3,1546.44,4639.32,25,1159.83,0.08,278.36,3757.85,1206.7,3620.1,137.75,3.67,Cash,Regular,CUST6376,Mobile App,REP271,NEWCUST10,24.3,No,2,Low Stock
TXN002639,2022-03-07,10:41:37,Houston Galleria,ST005,Southwest,Clothing,Dress,Elite Brand F,CLO9569,1,41.64,41.64,10,4.16,0.08,3.0,40.48,28.27,28.27,12.21,30.16,Credit Card,New,CUST9795,Mobile App,REP975,VIP30,17.03,No,1,Out of Stock
TXN002640,2023-09-28,21:15:50,Miami Beach,ST004,Southwest,Books & Media,Novel,Exclusive Brand J,BOO3590,3,14.59,43.77,15,6.57,0.08,2.98,40.18,9.12,27.36,12.82,31.91,Cash,New,CUST4387,Online,REP489,NONE,21.32,No,1,In Stock
TXN002641,2022-01-15,15:25:55,Tampa Bay Street,ST020,West,Sports & Outdoors,Camping Tent,Heritage Brand H,SPO8765,4,414.24,1656.96,0,0.0,0.08,132.56,1789.52,283.58,1134.32,655.2,36.61,Debit Card,Returning,CUST1219,Online,REP964,NONE,15.83,No,4,Low Stock
TXN002642,2022-03-04,16:21:40,San Antonio Riverwalk,ST008,West,Clothing,Jacket,Elite Brand F,CLO2378,5,47.57,237.85,30,71.36,0.08,13.32,179.81,37.74,188.7,-8.89,-4.94,Debit Card,Regular,CUST2248,Phone Order,REP434,SUMMER20,16.82,No,5,In Stock
TXN002643,2022-01-05,15:33:36,San Antonio Riverwalk,ST008,Northeast,Sports & Outdoors,Bicycle,Heritage Brand H,SPO8093,1,497.55,497.55,0,0.0,0.08,39.8,537.35,393.67,393.67,143.68,26.74,Gift Card,Returning,CUST4950,Online,REP414,SUMMER20,0,No,4,Low Stock
TXN002644,2022-11-07,15:14:43,Tampa Bay Street,ST020,Southeast,Home & Living,Mirror,Heritage Brand H,HOM6585,1,162.08,162.08,20,32.42,0.08,10.37,140.03,108.05,108.05,31.98,22.84,Credit Card,Member,CUST1510,Mobile App,REP975,VIP30,16.2,No,1,In Stock
TXN002645,2023-12-22,15:18:57,Phoenix Fashion Square,ST006,Northeast,Footwear,Running Shoes,Designer Brand C,FOO1019,5,103.19,515.95,10,51.59,0.08,37.15,501.51,62.24,311.2,190.31,37.95,Buy Now Pay Later,Returning,CUST7528,In-Store,REP286,VIP30,6.52,No,4,In Stock
TXN002646,2023-07-30,11:27:39,Philadelphia Center City,ST007,Northeast,Home & Living,Wall Art,Signature Brand G,HOM7452,3,92.02,276.06,10,27.61,0.08,19.88,268.33,67.16,201.48,66.85,24.91,Digital Wallet,New,CUST7753,Mobile App,REP330,SUMMER20,2.45,No,2,In Stock
TXN002647,2023-05-13,15:21:51,Phoenix Fashion Square,ST006,Midwest,Home & Living,Wall Art,Modern Brand E,HOM7010,5,223.4,1117.0,0,0.0,0.08,89.36,1206.36,136.59,682.95,523.41,43.39,Credit Card,Member,CUST5979,Phone Order,REP779,WINTER25,4.01,No,1,In Stock
TXN002648,2023-09-22,18:59:44,Seattle Pike Place,ST013,Southeast,Footwear,Sandals,Signature Brand G,FOO7140,1,282.7,282.7,30,84.81,0.08,15.83,213.72,169.64,169.64,44.08,20.63,Gift Card,Regular,CUST3725,Phone Order,REP868,NONE,5.21,No,4,In Stock
TXN002649,2023-05-06,10:24:08,Dallas NorthPark,ST010,Midwest,Clothing,Shirt,Designer Brand C,CLO9608,3,116.71,350.13,5,17.51,0.08,26.61,359.23,91.21,273.63,85.6,23.83,Credit Card,Regular,CUST7047,In-Store,REP233,WINTER25,0,No,1,Out of Stock
TXN002650,2023-09-07,09:21:33,Portland Pearl District,ST016,Southwest,Electronics,Laptop,Elite Brand F,ELE2330,2,851.73,1703.46,20,340.69,0.08,109.02,1471.79,667.44,1334.88,136.91,9.3,Credit Card,New,CUST2046,Mobile App,REP288,WINTER25,4.48,No,2,In Stock
TXN002651,2023-03-19,12:21:03,San Diego Gaslamp,ST009,Southeast,Footwear,Running Shoes,Heritage Brand H,FOO7011,3,52.9,158.7,10,15.87,0.08,11.43,154.26,37.13,111.39,42.87,27.79,Credit Card,Regular,CUST7719,Phone Order,REP324,NONE,8.92,No,1,In Stock
TXN002652,2022-11-03,13:23:17,Chicago Magnificent Mile,ST003,West,Beauty & Personal Care,Body Lotion,Contemporary Brand I,BEA8841,2,120.64,241.28,30,72.38,0.08,13.51,182.41,80.75,161.5,20.91,11.46,Buy Now Pay Later,Returning,CUST9525,Phone Order,REP127,NONE,0,No,4,In Stock
TXN002653,2023-02-10,12:14:00,San Antonio Riverwalk,ST008,Southeast,Footwear,Running Shoes,Heritage Brand H,FOO2818,4,167.34,669.36,15,100.4,0.08,45.52,614.48,118.13,472.52,141.96,23.1,Buy Now Pay Later,New,CUST3412,In-Store,REP276,NEWCUST10,4.99,No,2,In Stock
TXN002654,2022-06-27,13:40:03,San Antonio Riverwalk,ST008,Midwest,Sports & Outdoors,Bicycle,Designer Brand C,SPO7136,2,467.89,935.78,0,0.0,0.08,74.86,1010.64,331.91,663.82,346.82,34.32,Gift Card,Member,CUST5828,Online,REP941,VIP30,11.1,No,5,In Stock
TXN002655,2023-05-14,11:54:29,Tampa Bay Street,ST020,Southwest,Home & Living,Bedding Set,Premium Brand A,HOM6591,3,142.36,427.08,15,64.06,0.08,29.04,392.06,96.12,288.36,103.7,26.45,Gift Card,Regular,CUST8299,Phone Order,REP893,NONE,6.99,No,4,Out of Stock
TXN002656,2022-04-19,16:00:08,Portland Pearl District,ST016,Southwest,Jewelry,Bracelet,Classic Brand D,JEW6583,3,3486.21,10458.63,10,1045.86,0.08,753.02,10165.79,2743.42,8230.26,1935.53,19.04,Digital Wallet,New,CUST8462,In-Store,REP725,NEWCUST10,10.38,No,4,Low Stock
TXN002657,2023-11-17,14:20:21,Houston Galleria,ST005,Midwest,Footwear,Heels,Signature Brand G,FOO6849,5,216.75,1083.75,10,108.38,0.08,78.03,1053.4,154.69,773.45,279.95,26.58,Buy Now Pay Later,VIP,CUST4434,Phone Order,REP517,NONE,12.9,No,2,Out of Stock
TXN002658,2023-04-26,11:24:44,Boston Newbury Street,ST015,Midwest,Electronics,Headphones,Elite Brand F,ELE1698,3,1150.65,3451.95,0,0.0,0.08,276.16,3728.11,711.92,2135.76,1592.35,42.71,Digital Wallet,Returning,CUST4496,In-Store,REP701,SUMMER20,6.52,No,5,Low Stock
TXN002659,2023-07-09,10:38:15,San Jose Valley Fair,ST011,Midwest,Toys & Games,Board Game,Designer Brand C,TOY6357,1,58.94,58.94,0,0.0,0.08,4.72,63.66,47.14,47.14,16.52,25.95,Debit Card,Returning,CUST2951,Online,REP813,VIP30,2.99,No,2,Out of Stock
TXN002660,2022-01-22,20:02:46,Seattle Pike Place,ST013,Southeast,Sports & Outdoors,Yoga Mat,Contemporary Brand I,SPO4409,1,161.67,161.67,20,32.33,0.08,10.35,139.69,125.22,125.22,14.47,10.36,Credit Card,Returning,CUST5019,Online,REP472,NEWCUST10,0,No,3,Low Stock
TXN002661,2023-04-03,15:59:12,New York Flagship,ST001,West,Jewelry,Bracelet,Heritage Brand H,JEW5725,1,3680.94,3680.94,0,0.0,0.08,294.48,3975.42,2404.51,2404.51,1570.91,39.52,Digital Wallet,Member,CUST8157,Phone Order,REP345,NONE,15.17,No,2,In Stock
TXN002662,2023-01-14,11:49:51,Atlanta Buckhead,ST018,Southeast,Books & Media,Novel,Classic Brand D,BOO2862,4,36.3,145.2,20,29.04,0.08,9.29,125.45,23.61,94.44,31.01,24.72,Buy Now Pay Later,Member,CUST7491,Phone Order,REP899,NONE,20.62,No,4,Out of Stock
TXN002663,2023-01-02,09:23:40,Miami Beach,ST004,Southeast,Beauty & Personal Care,Perfume,Signature Brand G,BEA8238,3,41.99,125.97,0,0.0,0.08,10.08,136.05,26.91,80.73,55.32,40.66,Cash,VIP,CUST7069,Online,REP874,SUMMER20,0,No,4,Low Stock
TXN002664,2022-01-31,20:59:18,Dallas NorthPark,ST010,Northeast,Jewelry,Bracelet,Elite Brand F,JEW4256,3,2307.01,6921.03,5,346.05,0.08,526.0,7100.98,1711.4,5134.2,1966.78,27.7,Buy Now Pay Later,Member,CUST2606,Mobile App,REP238,NONE,12.32,No,2,In Stock
TXN002665,2023-11-07,16:52:20,Miami Beach,ST004,Southwest,Beauty & Personal Care,Perfume,Elite Brand F,BEA5650,3,99.48,298.44,15,44.77,0.08,20.29,273.96,65.84,197.52,76.44,27.9,Credit Card,New,CUST5182,Online,REP117,WINTER25,7.53,No,3,Out of Stock
TXN002666,2023-12-03,13:57:43,Boston Newbury Street,ST015,Midwest,Electronics,Camera,Modern Brand E,ELE7508,1,369.32,369.32,5,18.47,0.08,28.07,378.92,287.56,287.56,91.36,24.11,Credit Card,Member,CUST3325,Phone Order,REP840,WINTER25,2.43,No,4,In Stock
TXN002667,2022-02-01,13:29:32,Austin Domain,ST012,Southeast,Jewelry,Brooch,Modern Brand E,JEW1796,2,733.17,1466.34,10,146.63,0.08,105.58,1425.29,571.26,1142.52,282.77,19.84,Digital Wallet,Returning,CUST1711,In-Store,REP100,FLASH15,1.43,No,5,Low Stock
TXN002668,2023-02-09,14:58:57,Houston Galleria,ST005,Southeast,Electronics,Camera,Premium Brand A,ELE3633,1,375.33,375.33,0,0.0,0.08,30.03,405.36,288.99,288.99,116.37,28.71,Buy Now Pay Later,Returning,CUST5014,Phone Order,REP576,NEWCUST10,9.56,No,3,Out of Stock
TXN002669,2023-02-21,17:05:25,Dallas NorthPark,ST010,Southeast,Books & Media,Comic Book,Luxury Brand B,BOO6285,2,28.4,56.8,10,5.68,0.08,4.09,55.21,18.53,37.06,18.15,32.87,Gift Card,New,CUST6425,Mobile App,REP134,WINTER25,1.79,No,2,In Stock
TXN002670,2022-02-16,21:17:09,Boston Newbury Street,ST015,Northeast,Clothing,Jacket,Designer Brand C,CLO9769,3,150.86,452.58,25,113.14,0.08,27.16,366.6,100.48,301.44,65.16,17.77,Debit Card,Member,CUST1779,Mobile App,REP560,NONE,3.33,No,4,Low Stock
TXN002671,2022-02-01,19:18:34,San Jose Valley Fair,ST011,Northeast,Accessories,Sunglasses,Contemporary Brand I,ACC9956,3,56.73,170.19,5,8.51,0.08,12.93,174.61,35.17,105.51,69.1,39.57,Credit Card,VIP,CUST1062,Phone Order,REP467,WINTER25,11.27,No,4,In Stock
TXN002672,2022-06-12,15:04:04,Austin Domain,ST012,Midwest,Accessories,Watch,Exclusive Brand J,ACC7011,2,406.1,812.2,0,0.0,0.08,64.98,877.18,311.48,622.96,254.22,28.98,Credit Card,Regular,CUST2564,In-Store,REP283,NONE,1.86,No,4,In Stock
TXN002673,2022-04-16,14:53:01,New York Flagship,ST001,Midwest,Toys & Games,Puzzle,Designer Brand C,TOY2749,4,63.62,254.48,30,76.34,0.08,14.25,192.39,39.2,156.8,35.59,18.5,Debit Card,Member,CUST7040,In-Store,REP240,NONE,9.12,No,4,In Stock
TXN002674,2022-05-27,09:41:43,Las Vegas Strip,ST017,Southwest,Footwear,Sneakers,Classic Brand D,FOO9298,5,105.06,525.3,0,0.0,0.08,42.02,567.32,66.92,334.6,232.72,41.02,Debit Card,Returning,CUST6641,Phone Order,REP570,NONE,19.96,No,4,Low Stock
TXN002675,2023-12-25,09:51:19,San Jose Valley Fair,ST011,West,Beauty & Personal Care,Hair Dryer,Heritage Brand H,BEA9294,1,146.96,146.96,10,14.7,0.08,10.58,142.84,94.5,94.5,48.34,33.84,Gift Card,Member,CUST5969,Phone Order,REP818,NEWCUST10,9.03,Yes,4,Low Stock
TXN002676,2022-08-14,17:53:44,Seattle Pike Place,ST013,Southwest,Accessories,Sunglasses,Exclusive Brand J,ACC3241,4,333.72,1334.88,0,0.0,0.08,106.79,1441.67,254.45,1017.8,423.87,29.4,Buy Now Pay Later,Regular,CUST2319,Online,REP748,NONE,5.3,No,4,In Stock
TXN002677,2022-08-10,12:38:47,Orlando Mall,ST019,Northeast,Home & Living,Bedding Set,Exclusive Brand J,HOM7581,3,234.72,704.16,5,35.21,0.08,53.52,722.47,187.35,562.05,160.42,22.2,Debit Card,Regular,CUST5806,Online,REP256,NONE,4.46,No,3,Low Stock
TXN002678,2023-03-17,18:21:16,Phoenix Fashion Square,ST006,Northeast,Books & Media,Cookbook,Luxury Brand B,BOO2664,2,21.15,42.3,10,4.23,0.08,3.05,41.12,16.45,32.9,8.22,19.99,Debit Card,Member,CUST9519,Online,REP181,NONE,18.24,No,2,In Stock
TXN002679,2023-09-20,14:09:01,Orlando Mall,ST019,Southwest,Beauty & Personal Care,Body Lotion,Signature Brand G,BEA5220,2,40.45,80.9,0,0.0,0.08,6.47,87.37,29.99,59.98,27.39,31.35,Debit Card,Regular,CUST9726,In-Store,REP927,NONE,18.37,No,1,Low Stock
TXN002680,2022-08-02,18:21:06,Phoenix Fashion Square,ST006,Northeast,Beauty & Personal Care,Perfume,Classic Brand D,BEA6206,4,41.81,167.24,0,0.0,0.08,13.38,180.62,32.05,128.2,52.42,29.02,Digital Wallet,VIP,CUST1427,In-Store,REP856,FLASH15,16.65,No,1,In Stock
TXN002681,2023-01-10,17:42:58,Boston Newbury Street,ST015,Midwest,Books & Media,Comic Book,Premium Brand A,BOO5676,5,29.43,147.15,0,0.0,0.08,11.77,158.92,21.82,109.1,49.82,31.35,Cash,Returning,CUST9371,In-Store,REP221,FLASH15,12.24,Yes,3,Low Stock
TXN002682,2023-04-19,09:28:51,Miami Beach,ST004,Southeast,Clothing,T-Shirt,Elite Brand F,CLO4207,3,31.67,95.01,0,0.0,0.08,7.6,102.61,24.93,74.79,27.82,27.11,Debit Card,Regular,CUST4681,Online,REP950,NONE,18.96,No,4,Low Stock
TXN002683,2022-08-09,16:00:50,New York Flagship,ST001,Southwest,Electronics,Tablet,Exclusive Brand J,ELE2487,4,617.52,2470.08,0,0.0,0.08,197.61,2667.69,401.14,1604.56,1063.13,39.85,Digital Wallet,Regular,CUST4520,Phone Order,REP676,WINTER25,4.95,No,4,In Stock
TXN002684,2023-06-20,12:19:10,Los Angeles Downtown,ST002,West,Clothing,Sweater,Premium Brand A,CLO6125,4,85.91,343.64,30,103.09,0.08,19.24,259.79,57.52,230.08,29.71,11.44,Buy Now Pay Later,New,CUST7045,In-Store,REP316,FLASH15,0,No,3,Out of Stock
TXN002685,2022-11-08,12:24:42,Las Vegas Strip,ST017,Southwest,Footwear,Sandals,Designer Brand C,FOO7483,3,83.95,251.85,0,0.0,0.08,20.15,272.0,64.36,193.08,78.92,29.01,Gift Card,Regular,CUST1559,In-Store,REP767,NONE,0,No,1,Out of Stock
TXN002686,2023-09-11,20:14:46,San Jose Valley Fair,ST011,Southeast,Jewelry,Ring,Signature Brand G,JEW5939,5,3117.76,15588.8,0,0.0,0.08,1247.1,16835.9,1954.97,9774.85,7061.05,41.94,Digital Wallet,Returning,CUST6348,Online,REP356,FLASH15,16.14,No,1,In Stock
TXN002687,2022-08-17,17:31:43,Austin Domain,ST012,Midwest,Beauty & Personal Care,Hair Dryer,Contemporary Brand I,BEA7480,1,84.44,84.44,15,12.67,0.08,5.74,77.51,54.74,54.74,22.77,29.38,Cash,Regular,CUST7236,In-Store,REP857,NONE,0,Yes,5,Low Stock
TXN002688,2022-10-16,21:36:57,Orlando Mall,ST019,Midwest,Books & Media,Audio Book,Signature Brand G,BOO3728,4,38.18,152.72,10,15.27,0.08,11.0,148.45,23.18,92.72,55.73,37.54,Gift Card,Regular,CUST3752,Mobile App,REP633,NONE,2.49,No,4,In Stock
TXN002689,2022-05-13,17:29:08,New York Flagship,ST001,Southwest,Beauty & Personal Care,Body Lotion,Designer Brand C,BEA1645,5,44.39,221.95,10,22.2,0.08,15.98,215.73,27.9,139.5,76.23,35.34,Gift Card,New,CUST8367,Online,REP511,WINTER25,0,No,1,Low Stock
TXN002690,2023-03-17,18:12:47,Las Vegas Strip,ST017,Northeast,Sports & Outdoors,Yoga Mat,Classic Brand D,SPO5725,1,245.8,245.8,25,61.45,0.08,14.75,199.1,179.56,179.56,19.54,9.81,Gift Card,VIP,CUST7326,Online,REP523,SUMMER20,18.58,Yes,2,In Stock
TXN002691,2023-04-14,13:34:10,San Jose Valley Fair,ST011,Midwest,Footwear,Running Shoes,Modern Brand E,FOO9200,1,211.33,211.33,20,42.27,0.08,13.52,182.58,141.16,141.16,41.42,22.69,Cash,New,CUST3294,Mobile App,REP803,NEWCUST10,7.15,No,5,Low Stock
TXN002692,2022-08-04,21:07:03,Portland Pearl District,ST016,Southwest,Sports & Outdoors,Tennis Racket,Classic Brand D,SPO4506,1,605.69,605.69,10,60.57,0.08,43.61,588.73,378.93,378.93,209.8,35.64,Gift Card,Member,CUST1306,Online,REP649,NONE,0.73,No,4,In Stock
TXN002693,2022-09-06,19:52:51,Seattle Pike Place,ST013,West,Books & Media,Audio Book,Elite Brand F,BOO9473,2,38.37,76.74,25,19.18,0.08,4.6,62.16,23.03,46.06,16.1,25.9,Buy Now Pay Later,Returning,CUST8197,In-Store,REP699,NONE,14.08,No,1,In Stock
TXN002694,2022-02-15,13:57:28,Denver Cherry Creek,ST014,Northeast,Jewelry,Earrings,Luxury Brand B,JEW1408,5,1070.29,5351.45,5,267.57,0.08,406.71,5490.59,755.76,3778.8,1711.79,31.18,Credit Card,Returning,CUST8982,Phone Order,REP248,NONE,4.48,Yes,5,In Stock
TXN002695,2023-01-24,18:36:51,San Diego Gaslamp,ST009,West,Books & Media,Magazine,Exclusive Brand J,BOO5526,4,46.22,184.88,30,55.46,0.08,10.35,139.77,29.17,116.68,23.09,16.52,Debit Card,New,CUST5732,In-Store,REP751,SUMMER20,3.9,No,4,In Stock
TXN002696,2022-12-21,10:31:40,Los Angeles Downtown,ST002,Southeast,Toys & Games,Action Figure,Premium Brand A,TOY4934,1,85.08,85.08,0,0.0,0.08,6.81,91.89,57.32,57.32,34.57,37.62,Cash,Returning,CUST8992,Online,REP823,NONE,0.3,No,4,In Stock
TXN002697,2022-08-12,18:30:03,Houston Galleria,ST005,Midwest,Beauty & Personal Care,Makeup Kit,Elite Brand F,BEA6015,4,21.74,86.96,0,0.0,0.08,6.96,93.92,14.57,58.28,35.64,37.95,Debit Card,VIP,CUST5171,Online,REP469,WINTER25,0,No,4,Low Stock
TXN002698,2022-12-08,18:04:47,Philadelphia Center City,ST007,Southwest,Clothing,Sweater,Classic Brand D,CLO2237,2,85.09,170.18,0,0.0,0.08,13.61,183.79,51.33,102.66,81.13,44.14,Gift Card,Regular,CUST5686,Phone Order,REP951,NEWCUST10,0,No,5,In Stock
TXN002699,2023-09-05,18:24:09,Atlanta Buckhead,ST018,Midwest,Beauty & Personal Care,Body Lotion,Signature Brand G,BEA2351,2,129.34,258.68,0,0.0,0.08,20.69,279.37,93.86,187.72,91.65,32.81,Buy Now Pay Later,Returning,CUST8935,Phone Order,REP645,NEWCUST10,0,Yes,5,Low Stock
TXN002700,2023-11-08,18:37:16,Orlando Mall,ST019,West,Electronics,Gaming Console,Heritage Brand H,ELE7392,1,1915.91,1915.91,20,383.18,0.08,122.62,1655.35,1314.41,1314.41,340.94,20.6,Gift Card,VIP,CUST8855,In-Store,REP762,NEWCUST10,19.49,No,4,In Stock
